X,Y
0.49984899999999993,1.6460889999999997
0.16809999999999997,2.7357159999999996
0.0036,3.279721
0.088804,2.9963610000000003
0.381924,2.0363290000000003
0.7327359999999999,0.8760960000000001










